node_id,feature_id,value,
3844,130,8,1051.236
3845,130,9,2392.77
3846,130,10,3794.647
3847,130,11,2306.412
3848,130,12,1369.501
3849,130,13,1043.38
3850,130,14,3095.819
3851,130,15,1108.347
3852,130,16,3056.549
3853,130,17,711.872
3854,130,18,2215.914
3855,130,19,603.196
3856,130,20,341.328
3857,130,21,792.402
3858,130,22,2768.102
3859,130,23,1530.864
3860,130,24,2435.306
3861,130,25,1842.311
3862,130,26,848.37
3863,130,27,3734.003
3864,130,28,907.401
3865,130,29,2426.882
3866,130,30,3331.75
3867,130,31,273.487
3868,130,32,3571.773
3869,130,33,2143.066
3870,130,35,192.307
3871,130,36,499.696
3872,130,37,1089.853
3873,130,38,1680.955
3874,130,39,2109.749
3875,130,40,1510.121
3876,130,41,2075.381
3877,130,42,1654.959
3878,130,43,3057.093
3879,130,45,3206.276
3880,130,46,2900.192
3881,130,47,2390.235
3882,130,48,602.816
3883,130,49,2649.75
3884,130,50,826.62
3885,130,51,1853.478
3886,130,52,1521.687
3887,130,53,465.931
3888,130,54,1128.118
3889,130,55,2010.308
3890,130,56,2471.603
3891,130,57,2152.115
3892,130,58,2408.158
3893,130,59,1981.516
3894,130,60,3434.253
3895,130,61,2215.137
3896,130,62,468.465
3897,130,63,303.747
3898,130,64,942.006
3899,130,65,1262.956
3900,130,66,1182.503
3901,130,67,1801.357
3902,130,68,1369.584
3903,130,69,2009.22
3904,130,70,1490.508
3905,130,71,1240.93
3906,130,72,1836.935
3907,130,73,1147.67
3908,130,74,2469.316
3909,130,75,1767.417
3910,130,76,2768.767
3911,130,77,780.607
3912,130,78,3871.266
3913,130,79,1669.429
3914,130,80,2990.096
3915,130,81,1231.022
3916,130,82,246.551
3917,130,83,365.668
3918,130,84,437.904
3919,130,85,34.954
3920,130,86,374.205
3921,130,87,212.567
3922,130,88,205.823
3923,130,89,377.667
3924,130,90,149.707
3925,131,0,131
3926,131,1,250.422
3927,131,4,351.288
3928,131,6,69.86
3929,131,9,237.3
3930,131,10,38.873
3931,131,11,51.598
3932,131,12,128.23
3933,131,14,321.128
3934,131,15,129.442
3935,131,16,37.891
3936,131,17,161.789
3937,131,18,181.903
3938,131,20,215.942
3939,131,21,48.157
3940,131,23,122.337
3941,131,24,45.538
3942,131,26,802.759
3943,131,27,64.303
3944,131,30,37.779
3945,131,32,223.882
3946,131,39,21.097
3947,131,40,19.361
3948,131,41,116.105
3949,131,46,55.242
3950,131,47,143.235
3951,131,48,24.113
3952,131,54,369.01
3953,131,57,70.456
3954,131,60,139.766
3955,131,61,373.984
3956,131,62,385.794
3957,131,63,560.033
3958,131,67,219.556
3959,131,68,282.217
3960,131,73,79.454
3961,131,76,51.961
3962,131,80,151.343
3963,131,86,55.438
3964,131,87,30.367
3965,131,88,7.484
3966,131,89,19.368
3967,131,90,13.61
3968,132,0,132
3969,132,5,68.297
3970,132,6,25.948
3971,132,15,129.442
3972,132,20,355.26
3973,132,21,306.454
3974,132,27,19.956
3975,132,30,34.181
3976,132,32,272.102
3977,132,54,390.097
3978,132,61,38.357
3979,132,64,201.345
3980,132,71,149.616
3981,132,73,247.19
3982,132,80,64.861
3983,132,88,3.742
3984,132,89,9.684
3985,132,90,13.61
3986,133,0,133
3987,133,1,1137.632
3988,133,2,1075.479
3989,133,3,2433.237
3990,133,5,1536.675
3991,133,6,2101.782
3992,133,7,1355.142
3993,133,8,575.895
3994,133,9,620.934
3995,133,10,1752.295
3996,133,11,1217.703
3997,133,12,1400.276
3998,133,13,2058.883
3999,133,14,1464.921
4000,133,15,995.085
4001,133,16,1019.902
4002,133,17,544.69
4003,133,18,1240.25
4004,133,19,763.68
4005,133,20,585.133
4006,133,21,105.07
4007,133,22,2787.699
4008,133,23,1229.982
4009,133,24,2411.547
4010,133,25,1322.936
4011,133,26,611.191
4012,133,27,2665.245
4013,133,28,1149.165
4014,133,29,1266.863
4015,133,30,3092.483
4016,133,32,1350.178
4017,133,33,544.138
4018,133,34,3919.174
4019,133,35,1009.611
4020,133,37,759.897
4021,133,39,3670.964
4022,133,40,2071.576
4023,133,41,2002.816
4024,133,42,1954.26
4025,133,43,784.929
4026,133,44,1234.73
4027,133,45,1758.782
4028,133,46,2403.016
4029,133,47,2721.466
4030,133,48,1832.562
4031,133,49,2790.135
4032,133,50,1782.907
4033,133,51,1463.272
4034,133,52,929.566
4035,133,53,774.68
4036,133,55,1839.621
4037,133,56,753.751
4038,133,57,2056.038
4039,133,58,3513.441
4040,133,59,1278.639
4041,133,60,2309.469
4042,133,61,1275.382
4043,133,62,434.019
4044,133,63,892.255
4045,133,64,1078.632
4046,133,65,1035.054
4047,133,66,1426.224
4048,133,67,1886.185
4049,133,68,937.958
4050,133,69,1036.113
4051,133,70,833.468
4052,133,71,2165.026
4053,133,72,2072.152
4054,133,73,154.494
4055,133,74,1214.5
4056,133,75,1786.525
4057,133,76,1811.204
4058,133,77,533.797
4059,133,78,2521.891
4060,133,79,2625.116
4061,133,80,1297.222
4062,133,81,638.308
4063,133,83,169.39
4064,133,84,181.202
4065,133,85,174.768
4066,133,86,27.719
4067,133,87,136.65
4068,133,88,37.422
4069,133,89,19.368
4070,133,90,27.22
4071,134,0,134
4072,134,5,68.297
4073,134,13,71.683
4074,134,14,25.257
4075,134,23,56.209
4076,134,28,81.635
4077,134,48,289.352
4078,134,51,48.776
4079,134,52,6.367
4080,134,54,184.505
4081,134,58,80.272
4082,134,60,13.311
4083,134,62,130.895
4084,134,69,42.005
4085,134,70,170.344
4086,134,73,176.565
4087,135,0,135
4088,135,1,965.914
4089,135,2,346.216
4090,135,3,377.832
4091,135,5,435.391
4092,135,6,127.744
4093,135,7,537.839
4094,135,8,498.195
4095,135,9,541.834
4096,135,10,182.406
4097,135,11,423.1
4098,135,12,866.838
4099,135,13,896.032
4100,135,14,404.116
4101,135,15,1634.205
4102,135,16,382.069
4103,135,17,1105.559
4104,135,18,815.809
4105,135,19,503.586
4106,135,20,912.53
4107,135,21,376.5
4108,135,22,700.599
4109,135,23,1335.787
4110,135,24,174.233
4111,135,25,950.554
4112,135,26,2148.291
4113,135,27,166.301
4114,135,28,712.734
4115,135,29,1149.843
4116,135,30,178.101
4117,135,31,389.372
4118,135,32,241.103
4119,135,33,987.82
4120,135,34,1692.898
4121,135,35,999.995
4122,135,37,409.945
4123,135,39,506.34
4124,135,40,329.129
4125,135,41,116.105
4126,135,42,387.331
4127,135,43,289.184
4128,135,44,149.664
4129,135,45,62.258
4130,135,46,303.83
4131,135,47,116.378
4132,135,48,120.563
4133,135,49,386.056
4134,135,50,648.33
4135,135,51,380.451
4136,135,52,541.186
4137,135,53,471.545
4138,135,54,426.998
4139,135,55,1251.701
4140,135,56,359.347
4141,135,57,269.014
4142,135,58,203.767
4143,135,59,127.116
4144,135,60,146.422
4145,135,61,134.251
4146,135,62,640.694
4147,135,63,1319.399
4148,135,64,913.242
4149,135,65,398.828
4150,135,66,361.069
4151,135,67,289.415
4152,135,68,913.056
4153,135,69,210.023
4154,135,71,660.069
4155,135,72,854.996
4156,135,73,1249.194
4157,135,74,277.168
4158,135,75,449.02
4159,135,76,319.188
4160,135,77,436.221
4161,135,78,85.155
4162,135,79,137.103
4163,135,80,287.551
4164,135,82,385.631
4165,135,83,742.091
4166,135,84,966.41
4167,135,85,330.715
4168,135,86,388.064
4169,135,87,273.301
4170,135,88,284.41
4171,135,89,416.402
4172,135,90,313.025
4173,136,0,136
4174,136,2,331.483
4175,136,6,81.836
4176,136,15,566.309
4177,136,16,549.421
4178,136,17,609.406
4179,136,20,236.84
4180,136,39,84.39
4181,136,41,275.75
4182,136,47,62.665
4183,136,51,887.718
4184,136,53,1571.815
4185,136,58,154.369
4186,136,63,1139.049
4187,136,69,315.034
4188,136,73,414.927
4189,136,80,179.449
4190,136,86,83.157
4191,136,87,106.284
4192,136,88,134.72
4193,136,89,154.94
4194,136,90,104.342
4195,137,0,137
4196,137,1,550.929
4197,137,3,419.393
4198,137,6,729.536
4199,137,7,859.487
4200,137,8,1092.372
4201,137,9,450.869
4202,137,10,319.958
4203,137,11,459.219
4204,137,13,637.179
4205,137,14,573.701
4206,137,16,634.676
4207,137,18,981.176
4208,137,20,717.485
4209,137,22,568.318
4210,137,24,463.302
4211,137,28,555.744
4212,137,36,346.563
4213,137,39,400.852
4214,137,40,619.537
4215,137,41,217.697
4216,137,42,369.725
4217,137,45,249.031
4218,137,49,526.44
4219,137,50,437.623
4220,137,53,241.386
4221,137,58,395.185
4222,137,68,796.849
4223,137,69,308.034
4224,137,72,1284.361
4225,137,74,488.824
4226,137,76,504.762
4227,137,78,641.936
4228,137,79,415.341
4229,137,80,564.291
4230,137,82,695.399
4231,137,83,271.562
4232,137,86,540.518
4233,137,87,698.435
4234,137,88,602.5
4235,137,89,503.556
4236,137,90,458.195
4237,138,0,138
4238,138,3,7.557
4239,138,9,94.92
4240,138,10,5.981
4241,138,13,43.806
4242,138,14,10.825
4243,138,21,271.43
4244,138,28,65.936
4245,138,30,5.397
4246,138,41,58.053
4247,138,54,79.074
4248,138,57,96.077
4249,138,64,93.481
4250,138,65,75.967
4251,138,67,24.95
4252,138,74,211.656
4253,138,89,9.684
4254,138,90,4.537
4255,139,0,139
4256,139,1,601.013
4257,139,2,486.175
4258,139,3,158.689
4259,139,4,311.369
4260,139,6,127.744
4261,139,7,311.103
4262,139,8,489.053
4263,139,11,712.047
4264,139,12,461.63
4265,139,13,398.237
4266,139,14,591.742
4267,139,15,509.678
4268,139,16,322.074
4269,139,17,970.735
4270,139,18,716.589
4271,139,19,819.019
4272,139,20,431.884
4273,139,21,161.983
4274,139,22,122.482
4275,139,24,182.153
4276,139,25,225.389
4277,139,26,1432.194
4278,139,27,290.472
4279,139,28,524.346
4280,139,29,239.127
4281,139,30,106.141
4282,139,31,27.812
4283,139,32,337.545
4284,139,37,399.946
4285,139,39,232.072
4286,139,41,246.724
4287,139,42,316.907
4288,139,43,495.745
4289,139,46,165.725
4290,139,47,53.713
4291,139,48,192.901
4292,139,49,245.672
4293,139,50,875.245
4294,139,51,243.879
4295,139,52,159.172
4296,139,53,286.295
4297,139,54,1049.044
4298,139,56,201.585
4299,139,57,339.47
4300,139,58,166.719
4301,139,60,292.843
4302,139,63,18.984
4303,139,64,337.971
4304,139,65,655.218
4305,139,67,84.828
4306,139,68,581.036
4307,139,69,70.008
4308,139,70,304.185
4309,139,71,228.824
4310,139,73,887.237
4311,139,74,453.548
4312,139,75,286.608
4313,139,76,749.72
4314,139,77,625.633
4315,139,78,884.299
4316,139,79,52.422
4317,139,80,326.467
4318,139,81,2263.387
4319,139,82,1580.453
4320,139,84,45.3
4321,139,86,457.361
4322,139,87,212.567
4323,139,88,213.307
4324,139,89,397.035
4325,139,90,335.707
4326,140,0,140
4327,140,5,76.834
4328,140,6,5.988
4329,140,19,343.103
4330,140,27,39.912
4331,140,30,21.588
4332,140,62,96.449
4333,140,68,99.606
4334,140,86,27.719
4335,140,87,60.734
4336,140,88,11.227
4337,141,0,141
4338,141,3,37.783
4339,141,32,34.443
4340,141,60,33.278
4341,141,67,4.99
4342,141,86,13.859
4343,141,87,15.183
4344,141,88,3.742
4345,141,89,9.684
4346,141,90,22.683
4347,142,0,142
4348,142,17,10.786
4349,143,0,143
4350,143,7,84.367
4351,144,0,144
4352,144,9,39.55
4353,144,14,14.433
4354,144,32,55.109
4355,144,62,103.338
4356,144,67,14.97
4357,144,74,45.355
4358,144,77,86.096
4359,144,84,45.3
4360,144,88,3.742
4361,144,89,9.684
4362,144,90,13.61
4363,145,0,145
4364,145,6,1.996
4365,145,14,101.029
4366,145,23,49.596
4367,145,24,15.839
4368,145,60,26.622
4369,145,74,110.867
4370,145,80,4.324
4371,145,86,13.859
4372,145,87,15.183
4373,145,88,14.969
4374,145,89,9.684
4375,145,90,22.683
4376,146,0,146
4377,146,1,271.887
4378,146,3,113.35
4379,146,6,71.856
4380,146,10,80.737
4381,146,13,469.919
4382,146,18,77.171
4383,146,19,271.162
4384,146,20,334.362
4385,146,22,14.698
4386,146,24,138.595
4387,146,27,17.739
4388,146,30,57.568
4389,146,32,120.552
4390,146,41,116.105
4391,146,42,299.301
4392,146,44,1085.065
4393,146,46,55.242
4394,146,47,71.618
4395,146,48,48.225
4396,146,49,807.209
4397,146,52,76.403
4398,146,55,284.477
4399,146,57,134.507
4400,146,58,111.146
4401,146,60,73.211
4402,146,64,172.581
4403,146,67,54.889
4404,146,69,140.015
4405,146,70,73.004
4406,146,71,79.208
4407,146,74,241.892
4408,146,77,137.754
4409,146,80,28.106
4410,146,84,241.602
4411,146,86,41.578
4412,146,87,60.734
4413,146,88,3.742
4414,146,89,9.684
4415,146,90,27.22
4416,147,0,147
4417,147,30,12.593
4418,147,86,69.297
4419,147,88,26.196
4420,147,89,48.419
4421,147,90,18.146
4422,148,0,148
4423,148,13,314.607
4424,148,14,101.029
4425,148,15,266.974
4426,148,17,145.61
4427,148,24,37.619
4428,148,27,33.26
4429,148,28,254.323
4430,148,30,43.176
4431,148,42,52.818
4432,148,45,155.644
4433,148,46,110.484
4434,148,49,280.768
4435,148,63,66.445
4436,148,65,208.91
4437,148,68,190.912
4438,148,77,269.768
4439,148,82,240.229
4440,148,86,97.016
4441,148,87,60.734
4442,148,88,86.071
4443,148,89,77.47
4444,148,90,117.951
4445,149,0,149
4446,149,3,52.896
4447,149,4,239.514
4448,149,6,21.956
4449,149,10,35.883
4450,149,14,21.649
4451,149,22,29.396
4452,149,24,41.578
4453,149,41,72.566
4454,149,46,220.967
4455,149,51,117.062
4456,149,53,224.545
4457,149,54,316.295
4458,149,56,52.587
4459,149,58,43.223
4460,149,64,194.154
4461,149,67,9.98
4462,149,68,16.601
4463,149,70,6.084
4464,149,71,290.43
4465,149,75,28.661
4466,149,78,104.806
4467,149,80,19.458
4468,149,82,328.734
4469,149,86,13.859
4470,149,88,11.227
4471,149,89,19.368
4472,149,90,36.293
4473,150,0,150
4474,150,1,1602.702
4475,150,2,891.321
4476,150,3,1125.939
4477,150,4,1924.098
4478,150,5,1639.12
4479,150,6,604.786
4480,150,7,1877.162
4481,150,8,3491.933
4482,150,9,1736.242
4483,150,10,786.44
4484,150,11,1805.916
4485,150,12,1051.49
4486,150,13,2500.926
4487,150,14,876.788
4488,150,15,1771.737
4489,150,16,1578.796
4490,150,17,4716.154
4491,150,18,1240.25
4492,150,19,1424.982
4493,150,20,1232.96
4494,150,21,2512.92
4495,150,22,1401.198
4496,150,23,1563.928
4497,150,24,681.094
4498,150,25,1009.351
4499,150,26,3192.79
4500,150,27,833.72
4501,150,28,1403.489
4502,150,29,3378.301
4503,150,30,820.345
4504,150,31,2966.644
4505,150,32,1791.053
4506,150,33,4043.364
4507,150,34,4583.965
4508,150,35,2394.219
4509,150,36,3086.83
4510,150,37,2219.7
4511,150,39,126.585
4512,150,40,445.292
4513,150,41,362.829
4514,150,42,246.483
4515,150,43,247.872
4516,150,44,1683.722
4517,150,45,357.982
4518,150,46,414.313
4519,150,47,187.996
4520,150,48,530.478
4521,150,49,508.892
4522,150,50,696.954
4523,150,51,1824.212
4524,150,52,1483.486
4525,150,53,1223.77
4526,150,54,2045.372
4527,150,55,3982.685
4528,150,56,1367.27
4529,150,57,1383.502
4530,150,58,1339.924
4531,150,59,1114.135
4532,150,60,1071.54
4533,150,61,930.166
4534,150,62,2342.324
4535,150,63,2657.782
4536,150,64,1826.484
4537,150,65,2184.059
4538,150,66,3195.465
4539,150,67,1122.729
4540,150,68,1469.191
4541,150,69,962.605
4542,150,70,1186.323
4543,150,71,2455.456
4544,150,72,1164.885
4545,150,73,3855.729
4546,150,74,1017.963
4547,150,75,1022.236
4548,150,76,1788.935
4549,150,77,3449.592
4550,150,78,792.594
4551,150,79,633.093
4552,150,80,1164.256
4553,150,81,5962.965
4554,150,82,1346.546
4555,150,83,1801.453
4556,150,84,1781.818
4557,150,85,691.005
4558,150,86,859.285
4559,150,87,683.252
4560,150,88,475.264
4561,150,89,532.608
4562,150,90,644.195
4563,151,0,151
4564,151,6,33.932
4565,151,7,47.456
4566,151,8,169.112
4567,151,9,185.885
4568,151,10,8.971
4569,151,14,54.123
4570,151,15,24.27
4571,151,16,274.711
4572,151,17,97.074
4573,151,18,55.122
4574,151,22,19.597
4575,151,24,97.016
4576,151,26,428.746
4577,151,28,207.227
4578,151,29,773.346
4579,151,30,70.161
4580,151,37,409.945
4581,151,42,387.331
4582,151,47,8.952
4583,151,48,409.915
4584,151,51,165.837
4585,151,52,152.805
4586,151,57,96.077
4587,151,58,92.621
4588,151,65,18.992
4589,151,67,114.768
4590,151,69,98.011
4591,151,70,133.842
4592,151,71,79.208
4593,151,73,97.111
4594,151,75,171.965
4595,151,76,74.23
4596,151,78,569.882
4597,151,80,157.829
4598,151,86,69.297
4599,151,87,15.183
4600,151,88,33.68
4601,151,89,29.051
4602,151,90,72.585
4603,152,0,152
4604,152,1,894.365
4605,152,3,717.881
4606,152,5,785.412
4607,152,6,950.093
4608,152,7,437.653
4609,152,9,225.435
4610,152,10,711.683
4611,152,11,273.467
4612,152,12,200.039
4613,152,13,195.136
4614,152,14,393.292
4615,152,15,169.893
4616,152,16,344.178
4617,152,18,633.906
4618,152,19,1012.706
4619,152,20,543.338
4620,152,21,367.744
4621,152,22,357.649
4622,152,23,631.523
4623,152,24,942.444
4624,152,25,88.196
4625,152,27,496.685
4626,152,28,367.356
4627,152,29,117.019
4628,152,30,681.821
4629,152,31,333.747
4630,152,32,296.213
4631,152,33,3566.196
4632,152,35,2067.298
4633,152,37,3979.463
4634,152,39,928.29
4635,152,40,1084.189
4636,152,41,1407.776
4637,152,42,1073.963
4638,152,43,826.241
4639,152,45,1354.107
4640,152,46,1077.214
4641,152,47,868.363
4642,152,48,530.478
4643,152,49,1017.785
4644,152,50,599.705
4645,152,51,1073.066
4646,152,52,681.257
4647,152,53,387.34
4648,152,54,437.541
4649,152,55,464.647
4650,152,56,674.87
4651,152,57,1037.627
4652,152,58,808.894
4653,152,59,538.374
4654,152,60,1091.507
4655,152,61,460.288
4656,152,62,151.562
4657,152,63,284.762
4658,152,64,337.971
4659,152,65,427.316
4660,152,66,532.577
4661,152,67,563.86
4662,152,68,381.824
4663,152,69,728.08
4664,152,70,565.785
4665,152,71,431.245
4666,152,72,451.766
4667,152,73,560.593
4668,152,74,403.154
4669,152,75,678.306
4670,152,76,467.647
4671,152,77,218.111
4672,152,78,730.366
4673,152,79,495.99
4674,152,80,750.226
4675,152,81,71.647
4676,152,82,448.849
4677,152,83,64.53
4678,152,86,27.719
4679,152,87,75.917
4680,152,88,37.422
4681,152,89,58.103
4682,152,90,18.146
4683,153,0,153
4684,153,1,286.197
4685,153,3,79.345
4686,153,5,153.668
4687,153,6,461.075
4688,153,7,221.463
4689,153,8,255.953
4690,153,9,261.029
4691,153,10,221.28
4692,153,13,211.065
4693,153,14,746.893
4694,153,15,153.712
4695,153,16,258.923
4696,153,18,181.903
4697,153,19,276.696
4698,153,20,174.147
4699,153,21,4.378
4700,153,22,612.412
4701,153,24,421.724
4702,153,26,273.668
4703,153,27,137.475
4704,153,30,326.519
4705,153,32,461.541
4706,153,37,279.962
4707,153,40,290.408
4708,153,41,116.105
4709,153,42,457.755
4710,153,45,155.644
4711,153,46,386.692
4712,153,47,277.518
4713,153,50,113.458
4714,153,51,253.634
4715,153,52,38.201
4716,153,53,370.499
4717,153,54,527.158
4718,153,56,315.524
4719,153,57,140.912
4720,153,58,92.621
4721,153,59,186.935
4722,153,60,279.532
4723,153,62,110.227
4724,153,64,208.536
4725,153,67,404.183
4726,153,68,8.301
4727,153,69,245.027
4728,153,70,431.943
4729,153,72,138.143
4730,153,73,308.988
4731,153,74,267.089
4732,153,78,173.585
4733,153,80,164.315
4734,153,86,41.578
4735,153,87,15.183
4736,153,88,11.227
4737,153,90,18.146
4738,154,0,154
4739,154,1,121.634
4740,154,3,732.994
4741,154,6,602.79
4742,154,8,457.059
4743,154,10,562.17
4744,154,12,959.164
4745,154,22,632.009
4746,154,24,405.884
4747,154,27,691.811
4748,154,30,467.74
4749,154,37,149.98
4750,154,39,295.365
4751,154,41,406.368
4752,154,45,373.547
4753,154,47,161.139
4754,154,57,512.408
4755,154,58,172.893
4756,154,60,332.776
4757,154,67,54.889
4758,154,69,126.014
4759,154,70,590.119
4760,154,74,267.089
4761,154,75,257.947
4762,154,76,170.728
4763,154,78,553.506
4764,154,79,645.19
4765,154,87,30.367
4766,154,88,26.196
4767,155,0,155
4768,155,2,125.227
4769,155,6,47.904
4770,155,10,35.883
4771,155,11,350.864
4772,155,13,278.766
4773,155,14,7.216
4774,155,15,210.343
4775,155,17,188.754
4776,155,18,16.537
4777,155,22,151.878
4778,155,24,41.578
4779,155,27,11.087
4780,155,30,84.553
4781,155,39,126.585
4782,155,41,43.539
4783,155,42,123.242
4784,155,45,249.031
4785,155,47,8.952
4786,155,48,120.563
4787,155,51,156.082
4788,155,53,157.182
4789,155,54,126.518
4790,155,57,32.026
4791,155,58,166.719
4792,155,59,37.387
4793,155,66,153.455
4794,155,67,34.929
4795,155,69,154.017
4796,155,70,36.502
4797,155,75,171.965
4798,155,76,29.692
4799,155,79,189.525
4800,155,80,103.778
4801,155,87,30.367
4802,155,88,14.969
4803,155,90,9.073
4804,156,0,156
4805,156,2,471.443
4806,156,3,34.005
4807,156,4,111.773
4808,156,5,76.834
4809,156,6,3.992
4810,156,9,59.325
4811,156,10,5.981
4812,156,13,111.506
4813,156,14,281.438
4814,156,16,91.57
4815,156,19,215.823
4816,156,23,195.078
4817,156,25,191.091
4818,156,35,836.534
4819,156,40,232.326
4820,156,42,105.636
4821,156,49,350.96
4822,156,51,117.062
4823,156,53,134.727
4824,156,54,94.888
4825,156,55,47.413
4826,156,56,184.056
4827,156,58,6.175
4828,156,60,6.656
4829,156,63,28.476
4830,156,64,28.764
4831,156,68,24.902
4832,156,69,70.008
4833,156,77,40.178
4834,156,82,132.758
4835,156,87,15.183
4836,156,88,14.969
4837,156,90,13.61
4838,157,0,157
4839,157,6,991.011
4840,157,30,1018.235
4841,157,86,55.438
4842,157,87,75.917
4843,157,88,74.845
4844,157,89,38.735
4845,157,90,49.902
4846,158,0,158
4847,158,1,1574.082
4848,158,2,88.396
4849,158,3,940.801
4850,158,4,1828.292
4851,158,5,571.985
4852,158,6,1031.929
4853,158,7,585.295
4854,158,8,521.048
4855,158,9,953.153
4856,158,10,1348.61
4857,158,11,1351.857
4858,158,12,830.933
4859,158,13,589.39
4860,158,14,714.42
4861,158,15,711.931
4862,158,16,410.487
4863,158,17,2173.368
4864,158,18,810.297
4865,158,19,1156.588
4866,158,20,849.837
4867,158,21,1155.768
4868,158,22,1430.594
4869,158,23,1216.756
4870,158,24,1277.051
4871,158,25,1092.647
4872,158,26,237.179
4873,158,27,1374.752
4874,158,28,590.282
4875,158,29,61.054
4876,158,30,1457.191
4877,158,31,982.701
4878,158,32,840.417
4879,158,33,2402.578
4880,158,34,2373.149
4881,158,35,576.92
4882,158,37,329.955
4883,158,39,1329.142
4884,158,40,832.502
4885,158,41,1523.881
4886,158,42,598.602
4887,158,43,908.866
4888,158,44,261.912
4889,158,45,1774.347
4890,158,46,1049.593
4891,158,47,1083.215
4892,158,48,1277.971
4893,158,49,930.045
4894,158,50,1312.868
4895,158,51,643.84
4896,158,52,846.797
4897,158,53,611.885
4898,158,54,511.343
4899,158,55,227.582
4900,158,56,1086.804
4901,158,57,1281.021
4902,158,58,1234.953
4903,158,59,1173.955
4904,158,60,945.085
4905,158,61,795.915
4906,158,63,332.223
4907,158,64,920.433
4908,158,65,522.275
4909,158,66,1751.187
4910,158,67,563.86
4911,158,68,522.932
4912,158,69,1484.163
4913,158,70,815.217
4914,158,71,844.888
4915,158,72,567.508
4916,158,73,847.51
4917,158,74,876.859
4918,158,75,1079.558
4919,158,76,994.678
4920,158,77,929.84
4921,158,78,1608.115
4922,158,79,1492.002
4923,158,80,1480.995
4924,158,82,164.367
4925,158,83,365.668
4926,158,84,558.706
4927,158,85,107.549
4928,158,86,679.112
4929,158,87,850.269
4930,158,88,613.727
4931,158,89,493.873
4932,158,90,707.708
4933,159,0,159
4934,159,1,42.93
4935,159,2,139.96
4936,159,5,213.427
4937,159,6,75.848
4938,159,7,411.288
4939,159,9,39.55
4940,159,10,50.835
4941,159,11,41.278
4942,159,13,83.63
4943,159,14,162.368
4944,159,17,102.466
4945,159,18,88.196
4946,159,19,365.238
4947,159,20,208.976
4948,159,22,44.094
4949,159,24,25.739
4950,159,25,117.594
4951,159,26,72.978
4952,159,27,37.695
4953,159,28,292.001
4954,159,30,131.327
4955,159,32,106.774
4956,159,33,41.857
4957,159,35,249.999
4958,159,36,1208.941
4959,159,37,389.947
4960,159,39,42.195
4961,159,41,58.053
4962,159,44,823.153
4963,159,45,171.209
4964,159,54,311.023
4965,159,55,47.413
4966,159,56,61.352
4967,159,57,32.026
4968,159,58,24.699
4969,159,59,134.594
4970,159,60,153.077
4971,159,61,373.984
4972,159,62,158.451
4973,159,64,172.581
4974,159,65,180.422
4975,159,66,460.364
4976,159,67,39.919
4977,159,68,415.026
4978,159,69,119.013
4979,159,70,121.674
4980,159,71,17.602
4981,159,72,179.213
4982,159,73,88.282
4983,159,74,30.237
4984,159,75,66.875
4985,159,76,59.384
4986,159,77,80.357
4987,159,78,189.961
4988,159,80,99.454
4989,159,84,90.601
4990,159,87,15.183
4991,159,88,3.742
4992,159,89,29.051
4993,159,90,4.537
4994,160,0,160
4995,160,21,1300.239
4996,160,26,784.514
4997,160,31,516.845
4998,161,0,161
4999,161,2,147.326
5000,161,6,15.968
5001,161,8,54.847
5002,161,10,20.932
5003,161,21,153.227
5004,161,24,7.92
5005,161,28,147.57
5006,161,29,147.546
5007,161,30,23.387
5008,161,47,71.618
5009,161,49,52.644
5010,161,51,117.062
5011,161,52,203.741
5012,161,55,56.895
5013,161,57,44.836
5014,161,60,6.656
5015,161,62,68.892
5016,161,65,180.422
5017,161,86,55.438
5018,161,87,45.55
5019,161,88,26.196
5020,161,89,77.47
5021,161,90,40.829
5022,162,0,162
5023,162,1,71.549
5024,162,3,83.123
5025,162,4,870.235
5026,162,6,167.663
5027,162,8,86.841
5028,162,9,261.029
5029,162,10,158.484
5030,162,11,221.87
5031,162,14,50.515
5032,162,16,173.668
5033,162,18,259.074
5034,162,20,278.635
5035,162,22,39.194
5036,162,23,114.071
5037,162,24,162.354
5038,162,27,95.346
5039,162,28,78.495
5040,162,30,143.92
5041,162,31,92.708
5042,162,32,120.552
5043,162,37,209.972
5044,162,40,348.489
5045,162,41,275.75
5046,162,42,228.877
5047,162,45,77.822
5048,162,46,110.484
5049,162,47,53.713
5050,162,49,17.548
5051,162,50,16.208
5052,162,51,48.776
5053,162,52,120.971
5054,162,55,75.861
5055,162,56,534.637
5056,162,58,142.02
5057,162,59,276.664
5058,162,60,53.244
5059,162,61,364.395
5060,162,62,482.243
5061,162,64,71.909
5062,162,65,113.951
5063,162,66,406.203
5064,162,67,164.667
5065,162,68,589.336
5066,162,69,301.033
5067,162,70,517.115
5068,162,71,202.421
5069,162,73,344.301
5070,162,74,156.222
5071,162,80,67.023
5072,162,83,344.158
5073,162,86,194.032
5074,162,87,561.785
5075,162,88,306.863
5076,162,89,338.932
5077,162,90,308.488
5078,163,0,163
5079,163,24,19.799
5080,163,55,284.477
5081,163,57,38.431
5082,163,79,141.135
5083,164,0,164
5084,164,1,64.394
5085,164,15,687.661
5086,164,24,11.88
5087,164,30,5.397
5088,164,41,29.026
5089,164,45,31.129
5090,164,49,456.248
5091,164,58,12.35
5092,164,71,35.204
5093,164,77,132.014
5094,164,80,19.458
5095,164,88,14.969
5096,164,90,9.073
5097,165,0,165
5098,165,1,214.648
5099,165,2,913.42
